date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-28,RS,,state,62347,1680,False,11377239,43,547.99763,0.0269
2020-07-28,SC,,state,73771,960,False,7164788,42,1029.6327,0.013
2020-07-28,SE,,state,55009,1359,False,2298696,28,2393.05241,0.0247
2020-07-28,SP,,state,500301,22059,False,45919049,35,1089.52823,0.0441
2020-07-28,TO,,state,23517,364,False,1572866,17,1495.16869,0.0155
2020-07-27,AC,,state,18783,493,False,881935,12,2129.74879,0.0262
2020-07-27,AL,,state,56204,1514,False,3337357,27,1684.08714,0.0269
2020-07-27,AM,,state,97079,3224,False,4144597,13,2342.30252,0.0332
2020-07-27,AP,,state,35364,556,False,845731,16,4181.47141,0.0157
2020-07-27,BA,,state,149109,3227,False,14873064,29,1002.54393,0.0216
2020-07-27,CE,,state,162429,7509,False,9132078,23,1778.66418,0.0462
2020-07-27,DF,,state,98480,1339,False,3015268,53,3266.04468,0.0136
2020-07-27,ES,,state,78180,2437,False,4018650,32,1945.42944,0.0312
2020-07-27,GO,,state,59043,1457,False,7018354,52,841.26563,0.0247
2020-07-27,MA,,state,114585,2943,False,7075181,21,1619.53454,0.0257
2020-07-27,MG,,state,113718,2461,False,21168791,31,537.19648,0.0216
2020-07-27,MS,,state,22443,328,False,2778986,50,807.59673,0.0146
2020-07-27,MT,,state,45155,1664,False,3484466,51,1295.89441,0.0369
2020-07-27,PA,,state,150616,5753,False,8602865,15,1750.76559,0.0382
2020-07-27,PB,,state,76693,1727,False,4018127,25,1908.67536,0.0225
2020-07-27,PE,,state,89132,6376,False,9557071,26,932.62884,0.0715
2020-07-27,PI,,state,47551,1278,False,3273227,22,1452.7254,0.0269
2020-07-27,PR,,state,68001,1703,False,11433957,41,594.72849,0.025
2020-07-27,RJ,,state,157834,12876,False,17264943,33,914.18779,0.0816
2020-07-27,RN,,state,48515,1720,False,3506853,24,1383.43409,0.0355
2020-07-27,RO,,state,36148,830,False,1777225,11,2033.95743,0.023
2020-07-27,RR,,state,30316,479,False,605761,14,5004.61403,0.0158
2020-07-27,RS,,state,60044,1611,False,11377239,43,527.75546,0.0268
2020-07-27,SC,,state,70138,924,False,7164788,42,978.92638,0.0132
2020-07-27,SE,,state,53612,1340,False,2298696,28,2332.27882,0.025
2020-07-27,SP,,state,487654,21676,False,45919049,35,1061.98628,0.0444
2020-07-27,TO,,state,22851,357,False,1572866,17,1452.82561,0.0156
2020-07-26,AC,,state,18745,486,False,881935,12,2125.44008,0.0259
2020-07-26,AL,,state,55376,1500,False,3337357,27,1659.27709,0.0271
2020-07-26,AM,,state,96463,3217,False,4144597,13,2327.4398,0.0333
2020-07-26,AP,,state,35220,554,False,845731,16,4164.44472,0.0157
2020-07-26,BA,,state,148179,3182,False,14873064,29,996.29101,0.0215
2020-07-26,CE,,state,162086,7494,False,9132078,23,1774.90819,0.0462
2020-07-26,DF,,state,96332,1308,False,3015268,53,3194.80723,0.0136
2020-07-26,ES,,state,77201,2411,False,4018650,32,1921.06802,0.0312
2020-07-26,GO,,state,56250,1395,False,7018354,52,801.46997,0.0248
2020-07-26,MA,,state,113891,2923,False,7075181,21,1609.7256,0.0257
2020-07-26,MG,,state,112571,2429,False,21168791,31,531.77813,0.0216
2020-07-26,MS,,state,21802,319,False,2778986,50,784.53076,0.0146
2020-07-26,MT,,state,43637,1616,False,3484466,51,1252.32963,0.037
2020-07-26,PA,,state,148823,5729,False,8602865,15,1729.92369,0.0385
2020-07-26,PB,,state,76153,1698,False,4018127,25,1895.23626,0.0223
2020-07-26,PE,,state,88466,6352,False,9557071,26,925.66017,0.0718
2020-07-26,PI,,state,46584,1259,False,3273227,22,1423.18269,0.027
2020-07-26,PR,,state,65593,1671,False,11433957,41,573.66842,0.0255
2020-07-26,RJ,,state,156325,12835,False,17264943,33,905.44753,0.0821
2020-07-26,RN,,state,47430,1703,False,3506853,24,1352.49467,0.0359
2020-07-26,RO,,state,35810,814,False,1777225,11,2014.93902,0.0227
2020-07-26,RR,,state,29902,474,False,605761,14,4936.27025,0.0159
2020-07-26,RS,,state,59779,1571,False,11377239,43,525.42625,0.0263
2020-07-26,SC,,state,68730,907,False,7164788,42,959.27472,0.0132
2020-07-26,SE,,state,52603,1314,False,2298696,28,2288.38437,0.025
2020-07-26,SP,,state,483982,21606,False,45919049,35,1053.9896,0.0446
2020-07-26,TO,,state,22106,350,False,1572866,17,1405.45984,0.0158
2020-07-25,AC,,state,18657,483,False,881935,12,2115.46202,0.0259
2020-07-25,AL,,state,54730,1486,False,3337357,27,1639.92045,0.0272
2020-07-25,AM,,state,96094,3210,False,4144597,13,2318.53664,0.0334
2020-07-25,AP,,state,35162,554,False,845731,16,4157.58675,0.0158
2020-07-25,BA,,state,146399,3140,False,14873064,29,984.32307,0.0214
2020-07-25,CE,,state,161844,7480,False,9132078,23,1772.25819,0.0462
2020-07-25,DF,,state,94187,1275,False,3015268,53,3123.66927,0.0135
2020-07-25,ES,,state,76598,2386,False,4018650,32,1906.06298,0.0311
2020-07-25,GO,,state,55567,1380,False,7018354,52,791.73835,0.0248
2020-07-25,MA,,state,113563,2898,False,7075181,21,1605.08968,0.0255
2020-07-25,MG,,state,110093,2404,False,21168791,31,520.07221,0.0218
2020-07-25,MS,,state,21514,305,False,2778986,50,774.16727,0.0142
2020-07-25,MT,,state,43253,1580,False,3484466,51,1241.30929,0.0365
2020-07-25,PA,,state,148463,5716,False,8602865,15,1725.73904,0.0385
2020-07-25,PB,,state,75723,1675,False,4018127,25,1884.53476,0.0221
2020-07-25,PE,,state,86752,6299,False,9557071,26,907.72581,0.0726
2020-07-25,PI,,state,46044,1243,False,3273227,22,1406.68521,0.027
2020-07-25,PR,,state,65593,1653,False,11433957,41,573.66842,0.0252
2020-07-25,RJ,,state,156293,12808,False,17264943,33,905.26218,0.0819
2020-07-25,RN,,state,47099,1678,False,3506853,24,1343.05601,0.0356
2020-07-25,RO,,state,35573,810,False,1777225,11,2001.60362,0.0228
2020-07-25,RR,,state,29829,473,False,605761,14,4924.21929,0.0159
2020-07-25,RS,,state,59118,1554,False,11377239,43,519.6164,0.0263
2020-07-25,SC,,state,67333,880,False,7164788,42,939.77659,0.0131
2020-07-25,SE,,state,52264,1303,False,2298696,28,2273.63688,0.0249
2020-07-25,SP,,state,479481,21517,False,45919049,35,1044.18757,0.0449
2020-07-25,TO,,state,21767,346,False,1572866,17,1383.90683,0.0159
2020-07-24,AC,,state,18393,480,False,881935,12,2085.52785,0.0261
2020-07-24,AL,,state,53713,1471,False,3337357,27,1609.44724,0.0274
2020-07-24,AM,,state,95424,3199,False,4144597,13,2302.37101,0.0335
2020-07-24,AP,,state,35026,552,False,845731,16,4141.50599,0.0158
2020-07-24,BA,,state,142767,3096,False,14873064,29,959.90308,0.0217
2020-07-24,CE,,state,159953,7456,False,9132078,23,1751.55096,0.0466
2020-07-24,DF,,state,92414,1244,False,3015268,53,3064.86853,0.0135
2020-07-24,ES,,state,75854,2373,False,4018650,32,1887.5493,0.0313
2020-07-24,GO,,state,54154,1353,False,7018354,52,771.60542,0.025
2020-07-24,MA,,state,112683,2871,False,7075181,21,1592.65183,0.0255
2020-07-24,MG,,state,106812,2315,False,21168791,31,504.57298,0.0217
2020-07-24,MS,,state,21015,292,False,2778986,50,756.21108,0.0139
2020-07-24,MT,,state,42586,1556,False,3484466,51,1222.16718,0.0365
2020-07-24,PA,,state,147923,5689,False,8602865,15,1719.46206,0.0385
2020-07-24,PB,,state,74550,1653,False,4018127,25,1855.34205,0.0222
2020-07-24,PE,,state,85042,6237,False,9557071,26,889.8333,0.0733
2020-07-24,PI,,state,45389,1228,False,3273227,22,1386.67437,0.0271
2020-07-24,PR,,state,64259,1598,False,11433957,41,562.00141,0.0249
2020-07-24,RJ,,state,154879,12654,False,17264943,33,897.07218,0.0817
2020-07-24,RN,,state,47061,1678,False,3506853,24,1341.97242,0.0357
2020-07-24,RO,,state,34873,801,False,1777225,11,1962.21638,0.023
2020-07-24,RR,,state,29394,473,False,605761,14,4852.40879,0.0161
2020-07-24,RS,,state,57007,1494,False,11377239,43,501.06181,0.0262
2020-07-24,SC,,state,65017,844,False,7164788,42,907.45183,0.013
2020-07-24,SE,,state,51132,1284,False,2298696,28,2224.39157,0.0251
2020-07-24,SP,,state,463218,21206,False,45919049,35,1008.77089,0.0458
2020-07-24,TO,,state,20920,340,False,1572866,17,1330.05609,0.0163
2020-07-23,AC,,state,18157,474,False,881935,12,2058.7685,0.0261
2020-07-23,AL,,state,52529,1457,False,3337357,27,1573.97006,0.0277
2020-07-23,AM,,state,94219,3193,False,4144597,13,2273.29702,0.0339
2020-07-23,AP,,state,34838,548,False,845731,16,4119.2767,0.0157
2020-07-23,BA,,state,138358,3044,False,14873064,29,930.25889,0.022
2020-07-23,CE,,state,156265,7411,False,9132078,23,1711.16585,0.0474
2020-07-23,DF,,state,90023,1218,False,3015268,53,2985.5721,0.0135
2020-07-23,ES,,state,74610,2341,False,4018650,32,1856.59363,0.0314
2020-07-23,GO,,state,51423,1295,False,7018354,52,732.69316,0.0252
2020-07-23,MA,,state,111488,2840,False,7075181,21,1575.76181,0.0255
2020-07-23,MG,,state,102568,2238,False,21168791,31,484.5246,0.0218
2020-07-23,MS,,state,20303,281,False,2778986,50,730.59022,0.0138
2020-07-23,MT,,state,41016,1498,False,3484466,51,1177.11007,0.0365
2020-07-23,PA,,state,146252,5646,False,8602865,15,1700.0383,0.0386
2020-07-23,PB,,state,73104,1618,False,4018127,25,1819.35514,0.0221
2020-07-23,PE,,state,83240,6211,False,9557071,26,870.97815,0.0746
2020-07-23,PI,,state,44349,1215,False,3273227,22,1354.90145,0.0274
2020-07-23,PR,,state,62004,1545,False,11433957,41,542.27946,0.0249
2020-07-23,RJ,,state,151549,12535,False,17264943,33,877.78454,0.0827
2020-07-23,RN,,state,46814,1672,False,3506853,24,1334.92907,0.0357
2020-07-23,RO,,state,34080,784,False,1777225,11,1917.59625,0.023
2020-07-23,RR,,state,28874,465,False,605761,14,4766.56635,0.0161
2020-07-23,RS,,state,54841,1456,False,11377239,43,482.0238,0.0265
2020-07-23,SC,,state,62282,812,False,7164788,42,869.27904,0.013
2020-07-23,SE,,state,49397,1247,False,2298696,28,2148.91399,0.0252
2020-07-23,SP,,state,452007,20894,False,45919049,35,984.35619,0.0462
2020-07-23,TO,,state,19965,334,False,1572866,17,1269.3389,0.0167
2020-07-22,AC,,state,17979,470,False,881935,12,2038.58561,0.0261
2020-07-22,AL,,state,51680,1443,False,3337357,27,1548.53077,0.0279
2020-07-22,AM,,state,92721,3183,False,4144597,13,2237.15358,0.0343
2020-07-22,AP,,state,34660,544,False,845731,16,4098.22982,0.0157
2020-07-22,BA,,state,133245,2988,False,14873064,29,895.88131,0.0224
2020-07-22,CE,,state,154381,7329,False,9132078,23,1690.53528,0.0475
2020-07-22,DF,,state,87801,1176,False,3015268,53,2911.88047,0.0134
2020-07-22,ES,,state,73755,2308,False,4018650,32,1835.31783,0.0313
2020-07-22,GO,,state,48682,1237,False,7018354,52,693.63842,0.0254
2020-07-22,MA,,state,109731,2810,False,7075181,21,1550.92852,0.0256
2020-07-22,MG,,state,98741,2166,False,21168791,31,466.4461,0.0219
2020-07-22,MS,,state,19671,266,False,2778986,50,707.84811,0.0135
2020-07-22,MT,,state,38931,1474,False,3484466,51,1117.27306,0.0379
2020-07-22,PA,,state,144467,5616,False,8602865,15,1679.2894,0.0389
2020-07-22,PB,,state,70972,1581,False,4018127,25,1766.29559,0.0223
2020-07-22,PE,,state,81382,6152,False,9557071,26,851.53705,0.0756
2020-07-22,PI,,state,43179,1184,False,3273227,22,1319.15691,0.0274
2020-07-22,PR,,state,59927,1486,False,11433957,41,524.11427,0.0248
2020-07-22,RJ,,state,148623,12443,False,17264943,33,860.8369,0.0837
2020-07-22,RN,,state,46187,1656,False,3506853,24,1317.04979,0.0359
2020-07-22,RO,,state,32944,758,False,1777225,11,1853.67638,0.023
2020-07-22,RR,,state,27932,458,False,605761,14,4611.05948,0.0164
2020-07-22,RS,,state,53073,1397,False,11377239,43,466.484,0.0263
2020-07-22,SC,,state,59556,765,False,7164788,42,831.23185,0.0128
2020-07-22,SE,,state,48140,1211,False,2298696,28,2094.23082,0.0252
2020-07-22,SP,,state,439446,20532,False,45919049,35,957.00153,0.0467
2020-07-22,TO,,state,19423,326,False,1572866,17,1234.87951,0.0168
2020-07-21,AC,,state,17700,469,False,881935,12,2006.95063,0.0265
2020-07-21,AL,,state,50951,1428,False,3337357,27,1526.68714,0.028
2020-07-21,AM,,state,92164,3169,False,4144597,13,2223.71439,0.0344
2020-07-21,AP,,state,34405,533,False,845731,16,4068.07838,0.0155
2020-07-21,BA,,state,126844,2936,False,14873064,29,852.84377,0.0231
2020-07-21,CE,,state,151072,7305,False,9132078,23,1654.30037,0.0484
2020-07-21,DF,,state,86076,1158,False,3015268,53,2854.67162,0.0135
2020-07-21,ES,,state,72605,2280,False,4018650,32,1806.70126,0.0314
2020-07-21,GO,,state,45254,1178,False,7018354,52,644.79506,0.026
2020-07-21,MA,,state,108154,2778,False,7075181,21,1528.63934,0.0257
2020-07-21,MG,,state,95566,2071,False,21168791,31,451.44761,0.0217
2020-07-21,MS,,state,18889,257,False,2778986,50,679.70835,0.0136
2020-07-21,MT,,state,37429,1432,False,3484466,51,1074.16746,0.0383
2020-07-21,PA,,state,142358,5581,False,8602865,15,1654.77431,0.0392
2020-07-21,PB,,state,68844,1558,False,4018127,25,1713.33559,0.0226
2020-07-21,PE,,state,80441,6089,False,9557071,26,841.69093,0.0757
2020-07-21,PI,,state,41815,1158,False,3273227,22,1277.48549,0.0277
2020-07-21,PR,,state,57538,1415,False,11433957,41,503.22036,0.0246
2020-07-21,RJ,,state,145121,12293,False,17264943,33,840.55302,0.0847
2020-07-21,RN,,state,45313,1642,False,3506853,24,1292.12716,0.0362
2020-07-21,RO,,state,30642,727,False,1777225,11,1724.1486,0.0237
2020-07-21,RR,,state,26954,451,False,605761,14,4449.60966,0.0167
2020-07-21,RS,,state,49840,1349,False,11377239,43,438.06762,0.0271
2020-07-21,SC,,state,56475,738,False,7164788,42,788.22988,0.0131
2020-07-21,SE,,state,47110,1182,False,2298696,28,2049.4228,0.0251
2020-07-21,SP,,state,422669,20171,False,45919049,35,920.46549,0.0477
2020-07-21,TO,,state,18850,315,False,1572866,17,1198.4492,0.0167
2020-07-20,AC,,state,17462,465,False,881935,12,1979.96451,0.0266
2020-07-20,AL,,state,50307,1413,False,3337357,27,1507.39043,0.0281
2020-07-20,AM,,state,91389,3146,False,4144597,13,2205.01535,0.0344
2020-07-20,AP,,state,34145,515,False,845731,16,4037.33575,0.0151
2020-07-20,BA,,state,123292,2891,False,14873064,29,828.96167,0.0234
2020-07-20,CE,,state,147818,7256,False,9132078,23,1618.66773,0.0491
2020-07-20,DF,,state,84287,1112,False,3015268,53,2795.34025,0.0132
2020-07-20,ES,,state,71703,2256,False,4018650,32,1784.25591,0.0315
2020-07-20,GO,,state,41433,1145,False,7018354,52,590.3521,0.0276
2020-07-20,MA,,state,106906,2740,False,7075181,21,1511.00021,0.0256
2020-07-20,MG,,state,94132,2004,False,21168791,31,444.67348,0.0213
2020-07-20,MS,,state,17386,248,False,2778986,50,625.62388,0.0143
2020-07-20,MT,,state,35673,1386,False,3484466,51,1023.77237,0.0389
2020-07-20,PA,,state,140393,5554,False,8602865,15,1631.93308,0.0396
2020-07-20,PB,,state,67680,1517,False,4018127,25,1684.36687,0.0224
2020-07-20,PE,,state,80115,6036,False,9557071,26,838.27985,0.0753
2020-07-20,PI,,state,40276,1140,False,3273227,22,1230.46767,0.0283
2020-07-20,PR,,state,55909,1357,False,11433957,41,488.97333,0.0243
2020-07-20,RJ,,state,141005,12161,False,17264943,33,816.7128,0.0862
2020-07-20,RN,,state,44340,1628,False,3506853,24,1264.38148,0.0367
2020-07-20,RO,,state,29801,710,False,1777225,11,1676.82764,0.0238
2020-07-20,RR,,state,25985,435,False,605761,14,4289.64559,0.0167
2020-07-20,RS,,state,47449,1285,False,11377239,43,417.05198,0.0271
2020-07-20,SC,,state,54414,694,False,7164788,42,759.4642,0.0128
2020-07-20,SE,,state,46059,1156,False,2298696,28,2003.70123,0.0251
2020-07-20,SP,,state,416434,19788,False,45919049,35,906.88725,0.0475
2020-07-20,TO,,state,18354,308,False,1572866,17,1166.91441,0.0168
2020-07-19,AC,,state,17295,460,False,881935,12,1961.02887,0.0266
2020-07-19,AL,,state,50079,1397,False,3337357,27,1500.55868,0.0279
2020-07-19,AM,,state,90913,3149,False,4144597,13,2193.53052,0.0346
2020-07-19,AP,,state,33705,507,False,845731,16,3985.30975,0.015
2020-07-19,BA,,state,122169,2840,False,14873064,29,821.41111,0.0232
2020-07-19,CE,,state,147378,7179,False,9132078,23,1613.84955,0.0487
2020-07-19,DF,,state,82412,1085,False,3015268,53,2733.15672,0.0132
2020-07-19,ES,,state,70609,2222,False,4018650,32,1757.03283,0.0315
2020-07-19,GO,,state,40782,1106,False,7018354,52,581.07642,0.0271
2020-07-19,MA,,state,106325,2708,False,7075181,21,1502.78841,0.0255
2020-07-19,MG,,state,92972,1982,False,21168791,31,439.19372,0.0213
2020-07-19,MS,,state,16637,228,False,2778986,50,598.6716,0.0137
2020-07-19,MT,,state,34604,1348,False,3484466,51,993.09335,0.039
2020-07-19,PA,,state,138396,5538,False,8602865,15,1608.71989,0.04
2020-07-19,PB,,state,67382,1486,False,4018127,25,1676.95048,0.0221
2020-07-19,PE,,state,79452,5984,False,9557071,26,831.34257,0.0753
2020-07-19,PI,,state,39606,1118,False,3273227,22,1209.99857,0.0282
2020-07-19,PR,,state,54629,1327,False,11433957,41,477.7786,0.0243
2020-07-19,RJ,,state,138524,12114,False,17264943,33,802.34264,0.0875
2020-07-19,RN,,state,44083,1590,False,3506853,24,1257.05298,0.0361
2020-07-19,RR,,state,25686,431,False,605761,14,4240.28619,0.0168
2020-07-19,RS,,state,47113,1252,False,11377239,43,414.09871,0.0266
2020-07-19,SC,,state,53336,685,False,7164788,42,744.4184,0.0128
2020-07-19,SE,,state,45243,1125,False,2298696,28,1968.20284,0.0249
2020-07-19,SP,,state,415049,19732,False,45919049,35,903.87107,0.0475
2020-07-19,TO,,state,17898,299,False,1572866,17,1137.92275,0.0167
2020-07-18,AC,,state,17202,457,False,881935,12,1950.48388,0.0266
2020-07-18,AL,,state,49583,1381,False,3337357,27,1485.69662,0.0279
2020-07-18,AM,,state,90534,3129,False,4144597,13,2184.38608,0.0346
2020-07-18,AP,,state,33585,505,False,845731,16,3971.12084,0.015
2020-07-18,BA,,state,120238,2793,False,14873064,29,808.42791,0.0232
2020-07-18,CE,,state,146972,7178,False,9132078,23,1609.40369,0.0488
2020-07-18,DF,,state,81163,1075,False,3015268,53,2691.7342,0.0132
2020-07-18,ES,,state,70131,2202,False,4018650,32,1745.13829,0.0314
2020-07-18,GO,,state,40768,1086,False,7018354,52,580.87694,0.0266
2020-07-18,MA,,state,106092,2676,False,7075181,21,1499.49521,0.0252
2020-07-18,MG,,state,90875,1964,False,21168791,31,429.28762,0.0216
2020-07-18,MS,,state,16403,222,False,2778986,50,590.25126,0.0135
2020-07-18,MT,,state,32766,1312,False,3484466,51,940.34495,0.04
2020-07-18,PA,,state,137484,5523,False,8602865,15,1598.11877,0.0402
2020-07-18,PB,,state,66971,1477,False,4018127,25,1666.72183,0.0221
2020-07-18,PE,,state,78509,5928,False,9557071,26,821.47553,0.0755
2020-07-18,PI,,state,39296,1100,False,3273227,22,1200.5278,0.028
2020-07-18,PR,,state,53553,1308,False,11433957,41,468.36804,0.0244
2020-07-18,RN,,state,43766,1577,False,3506853,24,1248.01353,0.036
2020-07-18,RR,,state,25467,429,False,605761,14,4204.13331,0.0168
2020-07-18,RS,,state,46847,1229,False,11377239,43,411.76071,0.0262
2020-07-18,SC,,state,52531,662,False,7164788,42,733.18289,0.0126
2020-07-18,SE,,state,43072,1111,False,2298696,28,1873.75799,0.0258
2020-07-18,SP,,state,412027,19647,False,45919049,35,897.28992,0.0477
2020-07-18,TO,,state,17773,294,False,1572866,17,1129.97547,0.0165
2020-07-17,AC,,state,16965,452,False,881935,12,1923.61115,0.0266
2020-07-17,AL,,state,49253,1365,False,3337357,27,1475.80855,0.0277
2020-07-17,AM,,state,88822,3118,False,4144597,13,2143.07929,0.0351
2020-07-17,AP,,state,33436,499,False,845731,16,3953.50295,0.0149
2020-07-17,BA,,state,118657,2738,False,14873064,29,797.79795,0.0231
2020-07-17,CE,,state,146064,7166,False,9132078,23,1599.46071,0.0491
2020-07-17,DF,,state,79400,1060,False,3015268,53,2633.2651,0.0134
2020-07-17,ES,,state,69463,2174,False,4018650,32,1728.5158,0.0313
2020-07-17,GO,,state,40718,1051,False,7018354,52,580.16452,0.0258
2020-07-17,MA,,state,105183,2640,False,7075181,21,1486.64748,0.0251
2020-07-17,MG,,state,87271,1904,False,21168791,31,412.26256,0.0218
2020-07-17,MS,,state,16006,216,False,2778986,50,575.96548,0.0135
2020-07-17,MT,,state,32321,1291,False,3484466,51,927.57398,0.0399
2020-07-17,PA,,state,136947,5478,False,8602865,15,1591.87666,0.04
2020-07-17,PB,,state,66347,1446,False,4018127,25,1651.19221,0.0218
2020-07-17,PE,,state,77423,5869,False,9557071,26,810.11222,0.0758
2020-07-17,PI,,state,38568,1083,False,3273227,22,1178.28675,0.0281
2020-07-17,PR,,state,51321,1292,False,11433957,41,448.84724,0.0252
2020-07-17,RJ,,state,135230,11919,False,17264943,33,783.26352,0.0881
2020-07-17,RN,,state,43573,1577,False,3506853,24,1242.51002,0.0362
2020-07-17,RO,,state,29117,686,False,1777225,11,1638.34067,0.0236
2020-07-17,RR,,state,25373,429,False,605761,14,4188.61564,0.0169
2020-07-17,RS,,state,46710,1174,False,11377239,43,410.55655,0.0251
2020-07-17,SC,,state,51549,646,False,7164788,42,719.47698,0.0125
2020-07-17,SE,,state,41888,1088,False,2298696,28,1822.25053,0.026
2020-07-17,SP,,state,407415,19377,False,45919049,35,887.24616,0.0476
2020-07-17,TO,,state,17209,288,False,1572866,17,1094.11736,0.0167
2020-07-16,AC,,state,16865,447,False,881935,12,1912.27245,0.0265
2020-07-16,AL,,state,48734,1348,False,3337357,27,1460.25732,0.0277
2020-07-16,AM,,state,88025,3094,False,4144597,13,2123.84944,0.0351
2020-07-16,AP,,state,33004,493,False,845731,16,3902.42287,0.0149
2020-07-16,BA,,state,116373,2693,False,14873064,29,782.44133,0.0231
2020-07-16,CE,,state,144058,7139,False,9132078,23,1577.49419,0.0496
2020-07-16,DF,,state,77621,1037,False,3015268,53,2574.26537,0.0134
2020-07-16,ES,,state,68118,2136,False,4018650,32,1695.04684,0.0314
